2023-05-23 09:19:49,602 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py __init__ |28: [32mdevice robot ws://didier.local:4421 listening[0m
2023-05-23 14:24:38,802 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'animation': 'little-move2'} to robot[0m
2023-05-23 14:24:39,130 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'animation': 'little-move2'} to sceno[0m
2023-05-23 14:25:01,527 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 20 value {'audio': 'didier20/psychotrope.mp3'}[0m
2023-05-23 14:25:01,528 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/psychotrope.mp3'} to robot[0m
2023-05-23 14:25:01,766 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/psychotrope.mp3'} to sceno[0m
2023-05-23 14:25:20,660 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 21 value {'audio': 'didier20/mais-tu-me-drogue.mp3', 'animation': 'little-move2'}[0m
2023-05-23 14:25:20,661 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'animation': 'little-move2'} to robot[0m
2023-05-23 14:25:20,828 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'animation': 'little-move2'} to sceno[0m
2023-05-23 14:25:28,000 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 22 value {'audio': 'didier20/indian-summer.mp3'}[0m
2023-05-23 14:25:28,001 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/indian-summer.mp3'} to robot[0m
2023-05-23 14:25:28,179 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/indian-summer.mp3'} to sceno[0m
2023-05-23 14:26:57,054 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py __init__ |28: [32mdevice robot ws://didier.local:4421 listening[0m
2023-05-23 14:26:57,355 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py __init__ |28: [32mdevice sceno ws://sceno.local:4421 listening[0m
2023-05-23 14:27:02,413 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py __init__ |25: [31mdevice harddrive ws://disk.local:4421 down[0m
2023-05-23 14:27:02,445 control /home/dadou/Nextcloud/Didier/python/dadou_control/main.py <module> |15: [32mStarting remote control[0m
2023-05-23 14:27:05,475 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_file |167: [32mYou selected item 1: "didier20_bis.json"[0m
2023-05-23 14:27:15,067 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 22 value {'audio': 'song/Indian-summer.mp3'}[0m
2023-05-23 14:27:15,068 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'song/Indian-summer.mp3'} to robot[0m
2023-05-23 14:27:15,414 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'song/Indian-summer.mp3'} to sceno[0m
2023-05-23 14:27:30,988 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to robot[0m
2023-05-23 14:27:31,388 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to sceno[0m
2023-05-23 14:27:34,962 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 20 value {'audio': 'didier20/psychotrope.mp3'}[0m
2023-05-23 14:27:34,962 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/psychotrope.mp3'} to robot[0m
2023-05-23 14:27:35,162 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/psychotrope.mp3'} to sceno[0m
2023-05-23 14:27:39,644 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 21 value {'audio': 'didier20/mais-tu-me-drogue.mp3', 'face': 'speak', 'animation': 'little-move2'}[0m
2023-05-23 14:27:39,644 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'face': 'speak', 'animation': 'little-move2'} to robot[0m
2023-05-23 14:27:39,987 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'face': 'speak', 'animation': 'little-move2'} to sceno[0m
2023-05-23 14:27:50,107 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 22 value {'audio': 'song/Indian-summer.mp3'}[0m
2023-05-23 14:27:50,108 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'song/Indian-summer.mp3'} to robot[0m
2023-05-23 14:27:50,420 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'song/Indian-summer.mp3'} to sceno[0m
2023-05-23 14:27:54,438 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 24 value {'audio': 'didier20/rire-drogue.mp3'}[0m
2023-05-23 14:27:54,439 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/rire-drogue.mp3'} to robot[0m
2023-05-23 14:27:54,721 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/rire-drogue.mp3'} to sceno[0m
2023-05-23 14:28:07,753 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 25 value {'audio': 'didier20/il-est-genial-ce-corps.mp3', 'animation': 'moon-walk', 'face': 'speak'}[0m
2023-05-23 14:28:07,754 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/il-est-genial-ce-corps.mp3', 'animation': 'moon-walk', 'face': 'speak'} to robot[0m
2023-05-23 14:28:07,937 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/il-est-genial-ce-corps.mp3', 'animation': 'moon-walk', 'face': 'speak'} to sceno[0m
2023-05-23 14:28:31,149 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 26 value {'audio': 'didier20/jim.mp3', 'face': 'speak'}[0m
2023-05-23 14:28:31,149 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/jim.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:28:31,293 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/jim.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:32:02,675 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 33 value {'audio': 'didier20/tu-m-en-redonne.mp3', 'face': 'speak'}[0m
2023-05-23 14:32:02,676 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-m-en-redonne.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:32:03,272 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-m-en-redonne.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:47:19,383 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 52 value {'audio': 'didier20/faire-crever-des-sdf.mp3', 'face': 'speak'}[0m
2023-05-23 14:47:19,384 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/faire-crever-des-sdf.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:47:19,882 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/faire-crever-des-sdf.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:47:53,428 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 50 value {'audio': 'didier20/je_ne_suis_pas_un_jouet.mp3', 'face': 'speak'}[0m
2023-05-23 14:47:53,429 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/je_ne_suis_pas_un_jouet.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:47:53,777 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/je_ne_suis_pas_un_jouet.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:49:08,664 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 51 value {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'}[0m
2023-05-23 14:49:08,665 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:49:08,830 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:49:34,821 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 51 value {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'}[0m
2023-05-23 14:49:34,821 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:49:35,263 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:49:41,867 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to robot[0m
2023-05-23 14:49:42,009 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to sceno[0m
2023-05-23 14:49:43,916 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 51 value {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'}[0m
2023-05-23 14:49:43,916 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:49:43,997 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-penses-que-ca-va-suffir.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:49:52,069 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 52 value {'audio': 'didier20/faire-crever-des-sdf.mp3', 'face': 'speak'}[0m
2023-05-23 14:49:52,070 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/faire-crever-des-sdf.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:49:52,249 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/faire-crever-des-sdf.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:50:06,976 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 50 value {'audio': 'didier20/je_ne_suis_pas_un_jouet.mp3', 'face': 'speak'}[0m
2023-05-23 14:50:06,976 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/je_ne_suis_pas_un_jouet.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:50:07,309 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/je_ne_suis_pas_un_jouet.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:50:21,410 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to robot[0m
2023-05-23 14:50:21,534 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to sceno[0m
2023-05-23 14:50:53,506 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 53 value {'audio': 'effects/electrochoc1.mp3'}[0m
2023-05-23 14:50:53,507 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'effects/electrochoc1.mp3'} to robot[0m
2023-05-23 14:50:53,814 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'effects/electrochoc1.mp3'} to sceno[0m
2023-05-23 14:51:00,297 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 54 value {'audio': 'effects/encephalogramme.mp3'}[0m
2023-05-23 14:51:00,297 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'effects/encephalogramme.mp3'} to robot[0m
2023-05-23 14:51:00,463 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'effects/encephalogramme.mp3'} to sceno[0m
2023-05-23 14:51:07,592 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 55 value {'audio': 'didier20/met_le_casque.mp3'}[0m
2023-05-23 14:51:07,593 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/met_le_casque.mp3'} to robot[0m
2023-05-23 14:51:07,926 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/met_le_casque.mp3'} to sceno[0m
2023-05-23 14:51:22,804 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to robot[0m
2023-05-23 14:51:22,987 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to sceno[0m
2023-05-23 14:51:36,671 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 58 value {'audio': 'didier20/cabaret2.mp3', 'face': 'speak'}[0m
2023-05-23 14:51:36,672 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/cabaret2.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:51:37,018 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/cabaret2.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 14:51:45,605 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to robot[0m
2023-05-23 14:51:46,123 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to sceno[0m
2023-05-23 14:53:52,215 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 11 value {'audio': 'didier20/tu_m_as_fait_quoi1.mp3', 'face': 'speak', 'animation': 'little-move'}[0m
2023-05-23 14:53:52,215 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu_m_as_fait_quoi1.mp3', 'face': 'speak', 'animation': 'little-move'} to robot[0m
2023-05-23 14:53:52,717 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu_m_as_fait_quoi1.mp3', 'face': 'speak', 'animation': 'little-move'} to sceno[0m
2023-05-23 14:54:04,177 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 12 value {'audio': 'didier20/c_est_pas_le_pape.mp3', 'face': 'speak', 'animation': 'little-move'}[0m
2023-05-23 14:54:04,177 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/c_est_pas_le_pape.mp3', 'face': 'speak', 'animation': 'little-move'} to robot[0m
2023-05-23 14:54:04,476 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/c_est_pas_le_pape.mp3', 'face': 'speak', 'animation': 'little-move'} to sceno[0m
2023-05-23 14:54:08,114 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 13 value {'audio': 'didier20/arrete_de_me_regarder_le_cul.mp3', 'face': 'speak', 'animation': 'little-move'}[0m
2023-05-23 14:54:08,115 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/arrete_de_me_regarder_le_cul.mp3', 'face': 'speak', 'animation': 'little-move'} to robot[0m
2023-05-23 14:54:08,199 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/arrete_de_me_regarder_le_cul.mp3', 'face': 'speak', 'animation': 'little-move'} to sceno[0m
2023-05-23 14:54:14,796 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 14 value {'audio': 'didier20/je_me_sens_chelou.mp3', 'face': 'speak', 'animation': 'little-move'}[0m
2023-05-23 14:54:14,797 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/je_me_sens_chelou.mp3', 'face': 'speak', 'animation': 'little-move'} to robot[0m
2023-05-23 14:54:14,871 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/je_me_sens_chelou.mp3', 'face': 'speak', 'animation': 'little-move'} to sceno[0m
2023-05-23 14:54:55,019 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 15 value {'audio': 'didier20/nan_juste_soif.mp3', 'face': 'speak', 'animation': 'little-move'}[0m
2023-05-23 14:54:55,020 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/nan_juste_soif.mp3', 'face': 'speak', 'animation': 'little-move'} to robot[0m
2023-05-23 14:54:55,175 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/nan_juste_soif.mp3', 'face': 'speak', 'animation': 'little-move'} to sceno[0m
2023-05-23 14:55:14,634 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 16 value {'audio': 'didier20/Qu-est-ce-que-tu-ma-fait.mp3', 'face': 'speak', 'animation': 'little-move3'}[0m
2023-05-23 14:55:14,635 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/Qu-est-ce-que-tu-ma-fait.mp3', 'face': 'speak', 'animation': 'little-move3'} to robot[0m
2023-05-23 14:55:14,944 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/Qu-est-ce-que-tu-ma-fait.mp3', 'face': 'speak', 'animation': 'little-move3'} to sceno[0m
2023-05-23 14:55:22,746 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 17 value {'audio': 'didier20/Quoi-ce-tas-de-feraille.mp3', 'face': 'speak', 'animation': 'little-move3'}[0m
2023-05-23 14:55:22,747 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/Quoi-ce-tas-de-feraille.mp3', 'face': 'speak', 'animation': 'little-move3'} to robot[0m
2023-05-23 14:55:23,118 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/Quoi-ce-tas-de-feraille.mp3', 'face': 'speak', 'animation': 'little-move3'} to sceno[0m
2023-05-23 14:55:30,792 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 18 value {'audio': 'didier20/Je-sens-plus-rien.mp3', 'face': 'speak', 'animation': 'little-move3'}[0m
2023-05-23 14:55:30,792 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/Je-sens-plus-rien.mp3', 'face': 'speak', 'animation': 'little-move3'} to robot[0m
2023-05-23 14:55:31,114 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/Je-sens-plus-rien.mp3', 'face': 'speak', 'animation': 'little-move3'} to sceno[0m
2023-05-23 14:55:40,820 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 19 value {'audio': 'didier20/s-adapter-de-quoi.mp3', 'face': 'speak', 'animation': 'little-move3'}[0m
2023-05-23 14:55:40,820 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/s-adapter-de-quoi.mp3', 'face': 'speak', 'animation': 'little-move3'} to robot[0m
2023-05-23 14:55:41,145 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/s-adapter-de-quoi.mp3', 'face': 'speak', 'animation': 'little-move3'} to sceno[0m
2023-05-23 14:56:38,515 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 20 value {'audio': 'didier20/psychotrope.mp3'}[0m
2023-05-23 14:56:38,515 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/psychotrope.mp3'} to robot[0m
2023-05-23 14:56:39,015 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/psychotrope.mp3'} to sceno[0m
2023-05-23 14:56:44,542 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 22 value {'audio': 'song/Indian-summer.mp3'}[0m
2023-05-23 14:56:44,542 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'song/Indian-summer.mp3'} to robot[0m
2023-05-23 14:56:44,620 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'song/Indian-summer.mp3'} to sceno[0m
2023-05-23 14:56:48,238 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 21 value {'audio': 'didier20/mais-tu-me-drogue.mp3', 'face': 'speak', 'animation': 'little-move2'}[0m
2023-05-23 14:56:48,238 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'face': 'speak', 'animation': 'little-move2'} to robot[0m
2023-05-23 14:56:48,523 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/mais-tu-me-drogue.mp3', 'face': 'speak', 'animation': 'little-move2'} to sceno[0m
2023-05-23 14:57:48,314 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 24 value {'audio': 'didier20/rire-drogue.mp3'}[0m
2023-05-23 14:57:48,316 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/rire-drogue.mp3'} to robot[0m
2023-05-23 14:57:48,445 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/rire-drogue.mp3'} to sceno[0m
2023-05-23 14:57:56,812 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 25 value {'audio': 'didier20/il-est-genial-ce-corps.mp3', 'animation': 'moon-walk', 'face': 'speak'}[0m
2023-05-23 14:57:56,812 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/il-est-genial-ce-corps.mp3', 'animation': 'moon-walk', 'face': 'speak'} to robot[0m
2023-05-23 14:57:57,133 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/il-est-genial-ce-corps.mp3', 'animation': 'moon-walk', 'face': 'speak'} to sceno[0m
